CustomerID,Prod_Category1_Qnty,Prod_Category2_Qnty,Prod_Category3_Qnty,Amount_Spent,DaySinceFirstPurchase,DaySinceLastPurchase,ActiveDays,TransactionRate
16817,59,311,392,1446.9500000000003,368,2,12,0.24358974358974358
16818,153,990,1020,3317.9700000000003,205,10,13,0.4897435897435897
16820,106,132,69,497.61000000000007,95,95,1,0.06666666666666667
16823,18,55,63,358.37999999999994,227,227,1,0.09743589743589744
16824,66,88,82,460.64,164,15,2,0.06666666666666667
16825,160,216,190,775.1800000000001,185,38,2,0.07179487179487179
16826,40,78,40,341.70000000000005,51,51,1,0.056410256410256404
16828,0,13,46,128.5,112,93,2,0.020512820512820513
16829,0,49,50,197.22,156,156,1,0.028205128205128202
16830,77,161,26,325.90999999999997,38,38,1,0.05897435897435898
16832,0,0,33,199.15000000000003,217,184,3,0.030769230769230767
16833,124,229,87,1106.5299999999997,334,1,3,0.12051282051282051
16834,124,214,20,413.46000000000004,227,227,1,0.06153846153846154
16835,40,0,21,180.85000000000002,373,128,2,0.02564102564102564
16836,12,131,22,251.87,116,39,2,0.028205128205128202
16837,137,847,578,3167.7300000000014,245,31,10,0.4256410256410256
16838,44,70,70,582.9000000000001,288,197,3,0.06666666666666667
16839,3300,4116,1054,15357.779999999988,369,8,37,0.7641025641025642
16841,240,1162,832,1774.6200000000003,287,36,7,0.30000000000000004
16842,203,356,133,1260.4399999999998,302,64,4,0.16410256410256407
16843,1182,5324,3648,10183.820000000007,327,42,13,0.9717948717948719
16846,24,60,51,214.32000000000002,50,50,1,0.028205128205128202
16847,0,52,26,193.44,43,43,1,0.03076923076923077
16848,64,100,18,281.42,52,52,1,0.035897435897435895
16849,6,20,7,124.57,186,186,1,0.020512820512820513
16850,12,72,165,332.40999999999997,333,333,1,0.04871794871794872
16851,48,193,30,342.45,51,4,3,0.05128205128205129
16852,0,41,15,144.91,176,10,2,0.023076923076923075
16855,19,76,69,328.4,43,23,2,0.04871794871794872
16856,0,12,0,35.400000000000006,14,14,1,0.005128205128205128
16858,0,12,71,345.8900000000001,368,366,2,0.03333333333333333
16859,118,364,174,473.13999999999976,261,106,5,0.1846153846153846
16861,-6,117,22,151.65,368,59,3,0.020512820512820513
16863,90,199,103,481.35,366,29,4,0.07179487179487179
16866,40,9,11,207.73999999999998,161,140,3,0.028205128205128202
16869,45,362,172,797.3199999999998,175,22,5,0.3282051282051282
16871,227,646,377,2761.49,270,22,6,0.35641025641025637
16872,150,448,2,680.02,184,77,3,0.017948717948717947
16873,713,1899,1213,7066.309999999998,364,4,10,0.741025641025641
16875,298,629,117,2023.47,339,64,8,0.3153846153846154
16877,22,160,276,846.6199999999997,208,12,6,0.4
16878,0,0,0,0.0,84,24,2,0.015384615384615385
16880,87,446,213,1491.4300000000003,189,30,6,0.44615384615384623
16881,600,0,0,432.0,66,66,1,0.002564102564102564
16882,4,248,172,705.1199999999998,317,66,3,0.1
16883,4,37,62,272.47999999999996,371,187,2,0.09487179487179488
16884,30,162,128,429.84,37,37,1,0.06666666666666667
16885,5,56,117,450.4099999999996,357,15,3,0.24615384615384617
16887,2,96,58,192.32999999999998,35,35,1,0.0923076923076923
16889,195,503,227,1578.6700000000005,336,194,3,0.34615384615384615
16891,13,92,160,742.4300000000002,371,1,5,0.4769230769230769
16892,21,94,117,489.4899999999997,323,1,5,0.25384615384615383
16893,8,25,29,145.93000000000004,366,366,1,0.11538461538461539
16895,13,42,36,202.26999999999995,64,64,1,0.158974358974359
16897,0,16,42,213.03000000000014,313,299,2,0.11282051282051284
16898,-17,285,111,436.68,368,26,4,0.40512820512820513
16899,179,240,101,1271.0599999999995,360,7,6,0.3153846153846154
16900,95,345,283,187.6900000000003,63,11,5,0.21025641025641026
16902,0,121,508,1706.88,116,116,1,0.11282051282051281
16903,58,72,117,363.20000000000005,29,29,1,0.14358974358974358
16904,435,889,660,3653.7499999999977,367,4,15,1.7051282051282053
16905,95,746,539,3020.6499999999996,371,5,6,0.5128205128205128
16906,20,177,66,559.5900000000001,248,81,4,0.22051282051282048
16907,14,163,109,928.7600000000002,365,29,5,0.358974358974359
16909,0,364,70,364.14000000000004,72,64,2,0.04871794871794872
16910,68,403,413,1508.960000000002,91,4,8,1.3974358974358974
16912,182,425,403,2508.8700000000013,323,23,9,0.26666666666666666
16913,0,29,53,113.44000000000001,290,290,1,0.020512820512820513
16914,21,27,64,183.75999999999996,36,36,1,0.07692307692307693
16915,35,10,87,621.6800000000001,283,9,6,0.14615384615384613
16916,21,288,122,562.4100000000002,372,23,2,0.3487179487179487
16917,72,0,160,391.5200000000001,276,276,1,0.023076923076923075
16918,147,439,122,1043.3399999999997,317,49,5,0.33333333333333337
16919,81,596,726,2592.2499999999995,368,156,11,0.8358974358974359
16921,5,32,117,154.18000000000004,61,61,1,0.14102564102564102
16923,490,1538,1082,6488.29999999999,362,12,19,1.6666666666666667
16924,71,244,139,722.6399999999995,84,21,3,0.22307692307692312
16926,0,8,27,230.25000000000003,371,371,1,0.035897435897435895
16927,968,10,15,543.0500000000001,361,115,3,0.015384615384615385
16928,13,1584,475,2748.599999999998,373,80,18,0.5333333333333333
16929,212,567,150,1295.3900000000006,155,3,7,0.19743589743589746
16930,24,176,139,378.89000000000004,68,26,2,0.1358974358974359
16931,242,1577,1315,4554.86999999999,369,5,20,2.2717948717948717
16932,20,15,47,150.23,53,53,1,0.12307692307692308
16933,10,100,171,530.08,239,1,3,0.12564102564102564
16934,18,140,239,931.03,54,54,1,0.1564102564102564
16936,39,84,48,261.90000000000003,25,25,1,0.14358974358974358
16938,168,525,325,1878.430000000001,308,8,4,0.6051282051282052
16940,303,1176,690,3049.880000000001,289,52,3,0.782051282051282
16942,245,380,176,1878.5100000000016,227,12,8,0.7153846153846154
16943,0,54,91,816.7299999999999,318,211,3,0.08461538461538462
16945,874,1473,378,4345.500000000007,358,21,13,0.6384615384615384
16947,16,152,144,406.48000000000013,235,235,1,0.05384615384615384
16948,120,1485,9,435.02,325,138,3,0.04871794871794872
16949,84,475,231,1161.2700000000002,316,3,7,0.1564102564102564
16950,120,345,179,1178.56,367,56,3,0.10769230769230768
16951,192,637,477,1262.7500000000014,304,123,4,0.22307692307692306
16952,9,29,54,167.61,109,109,1,0.041025641025641026
16953,10,0,0,20.8,30,30,1,0.002564102564102564
16954,220,261,573,2085.0800000000004,359,0,8,0.13846153846153847
16955,0,186,60,493.67,373,184,5,0.06666666666666667
16956,12,65,35,292.34000000000003,17,9,2,0.04615384615384615
16957,20,12,140,416.64,281,239,2,0.041025641025641026
16959,0,38,11,117.35000000000001,87,87,1,0.017948717948717947
16960,51,154,99,507.04999999999995,252,38,3,0.258974358974359
16961,36,32,57,234.17,116,116,1,0.035897435897435895
16963,0,15,20,110.55000000000001,187,187,1,0.017948717948717947
16965,138,86,67,201.19,226,226,1,0.06666666666666667
16966,0,1859,119,2148.4700000000003,240,8,10,0.0794871794871795
16967,121,134,78,319.0199999999999,189,189,1,0.05384615384615384
16968,0,59,267,439.4300000000001,107,4,2,0.07948717948717948
16969,136,492,188,650.4100000000002,191,39,3,0.10769230769230768
16971,2,21,48,232.20999999999987,38,2,2,0.1076923076923077
16976,16,72,0,251.51999999999998,267,267,1,0.005128205128205128
16978,5,62,99,344.33,77,77,1,0.1
16979,50,650,160,1809.0500000000004,297,3,8,0.23333333333333334
16980,346,174,219,1028.4600000000005,291,255,2,0.20769230769230768
16982,22,110,50,384.06,60,60,1,0.056410256410256404
16983,0,723,599,1894.82,369,12,8,0.3692307692307692
16984,320,917,1128,4370.5899999999965,130,78,4,1.0538461538461539
16985,699,760,371,5461.620000000001,358,17,8,0.31025641025641026
16986,1040,0,0,1873.2,30,29,2,0.007692307692307693
16987,25,271,105,1616.8000000000004,205,3,6,0.3282051282051282
16988,13,17,13,126.12,5,5,1,0.017948717948717947
16989,0,197,1036,1133.25,150,7,6,0.030769230769230767
16990,100,0,0,179.0,218,218,1,0.002564102564102564
16992,246,347,264,1601.86,310,10,6,0.24358974358974358
16995,0,-1,0,-1.25,372,372,1,0.002564102564102564
16996,222,304,8,1427.46,358,30,7,0.10512820512820513
16997,130,230,0,702.0,325,288,3,0.03076923076923077
16998,0,-1,74,287.02,304,149,4,0.015384615384615385
16999,26,224,44,484.82000000000005,74,23,2,0.05897435897435897
17001,988,938,238,3989.5700000000006,358,0,11,0.4333333333333333
17002,154,308,216,1487.78,290,73,4,0.1282051282051282
17004,62,568,141,1312.1399999999994,92,46,2,0.11025641025641025
17006,0,113,159,781.7800000000001,75,4,4,0.11282051282051281
17007,101,336,150,877.4300000000001,357,50,6,0.1358974358974359
17010,60,36,20,185.46,18,16,2,0.03076923076923077
17011,52,98,36,270.90000000000003,30,30,1,0.038461538461538464
17014,38,117,83,562.6799999999997,66,8,3,0.18717948717948715
17015,241,1055,682,1838.6099999999994,185,28,3,0.5487179487179488
17017,3008,2595,1010,8574.110000000002,372,2,21,0.6871794871794872
17018,0,120,56,920.0999999999998,325,40,2,0.041025641025641026
17019,158,415,247,1258.080000000001,368,11,4,0.5846153846153845
17022,28,80,0,71.0,31,31,1,0.017948717948717947
17024,0,0,69,95.85,157,45,3,0.007692307692307693
17025,100,108,27,357.77,373,60,2,0.023076923076923075
17026,1,12,84,154.82999999999998,369,185,2,0.010256410256410256
17027,9,134,267,835.8599999999998,317,78,5,0.38461538461538464
17029,400,0,0,716.0,236,110,2,0.005128205128205128
17030,0,120,26,146.87,63,63,1,0.028205128205128202
17031,120,115,0,380.35,154,11,2,0.05641025641025642
17033,0,248,502,1030.1399999999999,359,86,3,0.07179487179487179
17034,60,184,162,734.57,287,16,4,0.08205128205128205
17035,64,107,30,388.33000000000004,311,245,3,0.08205128205128205
17037,130,400,122,1253.2199999999996,87,78,2,0.19743589743589746
17038,0,11,17,112.40000000000003,30,30,1,0.056410256410256404
17040,48,114,19,449.7299999999999,137,137,1,0.038461538461538464
17041,129,638,156,1055.69,360,26,3,0.1794871794871795
17042,207,521,262,1036.5800000000002,247,2,5,0.2487179487179487
17043,164,639,195,1735.1799999999998,266,32,4,0.26153846153846155
17044,72,419,-4,897.43,359,8,3,0.025641025641025644
17045,3,66,37,339.44,247,113,3,0.056410256410256404
17046,118,306,86,642.0199999999999,157,157,1,0.056410256410256404
17047,118,320,95,1100.9,205,85,2,0.16666666666666666
17048,84,275,115,864.3199999999998,331,115,6,0.12307692307692307
17049,633,1310,723,5589.830000000006,275,2,10,0.8230769230769232
17050,124,894,577,3185.639999999999,299,96,6,0.7897435897435897
17051,81,67,31,240.89,194,194,1,0.10769230769230768
17052,19,143,89,399.09,28,28,1,0.2128205128205128
17053,12,25,84,496.37999999999994,130,128,2,0.035897435897435895
17054,16,508,278,1353.8300000000004,245,28,6,0.2153846153846154
17058,106,239,247,1179.8899999999999,239,81,3,0.15897435897435896
17059,542,795,513,3080.3899999999994,369,29,5,1.317948717948718
17060,156,48,12,234.24,266,266,1,0.01282051282051282
17061,512,622,350,5116.129999999999,232,73,9,0.258974358974359
17062,85,174,157,529.4299999999998,369,313,4,0.1794871794871795
17063,173,313,277,1421.5899999999992,289,8,8,0.21025641025641023
17064,19,225,72,855.4500000000003,327,58,3,0.1564102564102564
17065,0,-1,0,-112.35,143,143,1,0.002564102564102564
17068,909,880,365,4531.340000000004,368,12,21,0.7615384615384616
17069,276,828,378,2655.2200000000007,373,28,10,0.3948717948717949
17070,6,54,71,304.23999999999995,114,114,1,0.158974358974359
17071,189,757,236,2385.480000000001,309,8,13,0.3794871794871795
17073,135,367,257,1446.09,109,17,4,0.44615384615384623
17075,51,125,113,813.7700000000001,317,17,4,0.20512820512820512
17076,8,120,167,841.08,364,36,3,0.0641025641025641
17078,0,290,498,378.2000000000001,36,36,1,0.07179487179487179
17079,12,12,0,118.80000000000001,78,78,1,0.005128205128205128
17080,70,32,62,285.5,269,22,3,0.023076923076923075
17081,9,35,33,288.9100000000001,46,25,2,0.16153846153846155
17082,294,506,249,2003.8500000000008,318,33,2,0.2076923076923077
17083,10,706,56,1405.7799999999995,303,109,3,0.13333333333333333
17084,142,756,804,2747.9900000000016,35,35,1,0.3820512820512821
17085,78,399,306,1550.8000000000002,362,123,5,0.4820512820512821
17086,397,1068,394,2050.079999999999,63,7,6,0.24615384615384617
17088,176,466,226,1991.009999999999,253,28,4,0.2948717948717948
17090,34,593,275,1972.5500000000009,354,4,8,0.158974358974359
17091,615,905,223,3802.8100000000018,367,2,8,0.5076923076923077
17092,104,570,456,1774.0300000000007,277,50,4,0.31794871794871793
17094,0,68,80,270.19999999999993,322,318,2,0.038461538461538464
17095,117,277,219,1088.1999999999994,334,22,5,0.19743589743589743
17096,30,125,177,992.6800000000003,261,9,7,0.13333333333333333
17097,34,238,185,937.9199999999998,365,2,7,0.5461538461538462
17100,48,593,159,971.74,18,18,1,0.16666666666666666
17101,430,184,201,1621.7299999999998,178,10,4,0.10769230769230768
17102,0,0,2,25.5,261,261,1,0.002564102564102564
17105,120,229,344,665.7800000000004,306,159,2,0.23076923076923078
17107,1114,2441,971,10362.479999999994,278,32,6,1.0743589743589743
17109,69,227,276,865.9299999999998,232,29,6,0.3076923076923077
17110,2,24,24,163.29999999999998,165,165,1,0.03076923076923077
17111,64,79,139,231.60999999999999,47,47,1,0.07435897435897436
17114,8,110,88,739.7199999999996,334,5,9,0.3358974358974359
17115,154,94,120,806.8999999999997,233,8,5,0.11025641025641025
17117,24,14,30,116.19999999999997,288,288,1,0.023076923076923075
17118,30,118,6,157.02,317,317,1,0.02564102564102564
17119,68,145,114,593.6099999999999,59,3,3,0.09743589743589744
17120,66,40,14,307.46,233,233,1,0.04615384615384615
17122,20,12,48,138.32,119,119,1,0.017948717948717947
17123,18,168,60,345.29999999999995,161,161,1,0.023076923076923075
17124,10,49,70,294.24,185,185,1,0.0794871794871795
17125,99,130,52,230.49999999999997,50,50,1,0.08974358974358974
17126,165,223,390,976.5499999999997,362,152,3,0.641025641025641
17128,4,59,13,157.09,334,334,1,0.035897435897435895
17131,130,452,401,2463.170000000001,75,5,4,0.3435897435897436
17133,1032,1401,297,4892.240000000001,266,15,6,0.06923076923076923
17134,18,34,46,413.19999999999993,264,106,2,0.05897435897435897
17135,24,764,436,1139.7299999999998,371,16,5,0.13333333333333333
17138,17,75,34,380.5,275,275,1,0.06153846153846154
17139,1497,2521,1139,10567.869999999986,288,15,12,1.2461538461538462
17140,10,245,41,454.12,247,247,1,0.04615384615384615
17142,3,42,36,579.0,239,239,1,0.038461538461538464
17144,0,291,192,984.5699999999998,84,1,2,0.12307692307692308
17146,32,104,76,749.78,358,105,3,0.08974358974358974
17147,73,592,213,1679.6400000000003,311,22,5,0.21794871794871792
17148,20,20,42,124.88,51,51,1,0.023076923076923075
17152,24,165,288,1503.5,263,194,2,0.041025641025641026
17153,48,45,11,213.77999999999997,24,24,1,0.035897435897435895
17154,12,144,334,329.34000000000003,75,75,1,0.05897435897435898
17155,92,117,33,251.69999999999996,177,17,2,0.05128205128205128
17157,36,60,73,306.54999999999995,176,7,3,0.038461538461538464
17158,98,521,159,1266.9699999999993,360,32,3,0.1717948717948718
17159,251,410,449,1534.7300000000002,171,21,4,0.26153846153846155
17160,1146,1442,268,3518.0299999999993,241,31,6,0.5871794871794872
17162,30,696,274,1707.2099999999996,305,28,7,0.2692307692307692
17163,0,66,0,293.1,78,21,2,0.012820512820512822
17164,354,893,253,2466.4000000000005,273,32,6,0.37179487179487175
17165,36,54,10,158.68,284,284,1,0.02564102564102564
17166,0,53,22,189.48999999999998,203,38,3,0.035897435897435895
17169,98,238,183,816.8800000000006,183,50,4,0.15384615384615385
17171,40,102,43,224.90999999999997,289,289,1,0.041025641025641026
17172,0,167,312,313.26,78,74,2,0.041025641025641026
17173,84,406,631,3755.6499999999983,131,5,8,0.22307692307692312
17174,36,5,0,59.9,217,217,1,0.010256410256410256
17175,189,310,366,1430.9400000000003,296,44,5,0.1641025641025641
17176,76,81,13,306.13,201,201,1,0.038461538461538464
17179,10,162,118,711.79,361,178,3,0.20512820512820515
17180,81,445,141,768.3200000000002,316,56,3,0.3282051282051282
17181,145,78,18,239.91999999999996,373,57,2,0.05897435897435897
17183,28,788,448,3286.9099999999994,105,7,8,0.19487179487179487
17186,200,0,0,144.0,60,46,2,0.005128205128205128
17187,60,43,41,203.95,226,226,1,0.02564102564102564
17188,136,927,238,2275.58,362,11,8,0.22820512820512823
17189,7,140,79,383.74999999999994,359,106,2,0.15384615384615385
17190,35,53,72,249.74,207,58,3,0.05128205128205128
17191,76,505,585,2093.680000000001,368,28,5,0.6051282051282051
17193,288,664,286,1674.46,176,35,7,0.08974358974358973
17194,1,30,88,262.62,360,273,2,0.07435897435897436
17197,12,50,129,1013.01,29,29,1,0.07435897435897436
17198,67,110,180,692.2200000000001,371,23,3,0.24615384615384617
17201,62,38,131,289.78000000000003,53,53,1,0.09743589743589744
17203,216,936,1694,3560.0799999999995,60,35,3,0.3794871794871795
17204,92,275,222,1352.9100000000003,354,169,7,0.1717948717948718
17205,0,683,201,384.08,53,53,1,0.03333333333333333
17206,0,0,76,204.24,53,53,1,0.017948717948717947
17211,251,616,443,2299.670000000001,369,26,8,0.5461538461538461
17212,48,46,53,226.85,253,253,1,0.010256410256410256
17213,164,633,370,2741.079999999998,366,40,10,0.4205128205128205
17214,15,87,169,974.1199999999998,359,60,6,0.26153846153846155
17217,0,7,17,113.5,234,234,1,0.023076923076923075
17218,91,501,363,1951.9700000000003,368,4,10,0.6948717948717948
17219,7,60,22,114.23,31,31,1,0.06410256410256411
17220,176,901,820,3187.550000000003,364,24,10,1.1974358974358974
17221,5,215,67,334.48,36,7,2,0.15897435897435896
17222,4,42,76,328.65,65,65,1,0.06923076923076923
17223,21,22,67,416.8899999999999,368,310,2,0.12307692307692308
17226,97,260,49,393.48999999999995,308,308,1,0.05384615384615384
17227,26,595,120,939.32,368,18,6,0.12051282051282051
17228,284,852,396,1906.0900000000015,372,15,8,0.5333333333333334
17229,88,55,42,318.76000000000005,142,96,2,0.12051282051282051
17230,732,629,192,3466.6700000000005,359,264,6,0.18717948717948715
17231,169,824,725,3078.2200000000025,361,12,10,1.3743589743589744
17232,0,119,83,417.7700000000001,14,2,2,0.08974358974358973
17233,5,35,91,190.88,35,35,1,0.06410256410256411
17234,3,21,31,149.89,182,182,1,0.035897435897435895
17235,0,74,150,550.0600000000001,372,25,2,0.07435897435897434
17236,65,182,227,916.1300000000002,362,12,6,0.2692307692307692
17237,22,34,49,314.69,22,11,2,0.04871794871794872
17238,288,778,741,3719.1000000000004,371,2,15,1.423076923076923
17239,59,60,30,379.95000000000005,352,312,2,0.041025641025641026
17242,90,419,102,1135.0399999999997,180,108,2,0.10256410256410256
17243,363,1541,1408,8491.749999999998,369,1,26,1.0102564102564102
17244,49,243,324,954.8999999999997,53,53,1,0.0794871794871795
17245,0,54,21,171.45,204,204,1,0.023076923076923075
17247,7,58,40,280.09,15,15,1,0.13846153846153847
17248,6,108,99,318.65000000000003,120,120,1,0.1769230769230769
17250,10,50,107,381.96999999999997,261,3,2,0.14358974358974358
17251,19,41,48,269.83000000000004,362,362,1,0.09487179487179488
17252,14,36,142,348.9099999999999,186,116,2,0.2205128205128205
17253,2,26,15,178.26,18,18,1,0.04615384615384615
17254,63,98,90,271.19000000000005,15,4,2,0.2846153846153846
17255,10,104,113,291.48,299,40,2,0.18974358974358976
17256,13,104,24,239.99999999999997,312,107,2,0.041025641025641026
17259,73,154,161,581.2299999999999,368,148,2,0.29743589743589743
17262,151,97,119,1253.3600000000001,366,52,4,0.03076923076923077
17263,5,23,8,63.440000000000005,208,208,1,0.05897435897435898
17265,87,166,136,550.0099999999998,180,138,2,0.3128205128205128
17266,9,69,75,296.5799999999999,147,2,3,0.1871794871794872
17267,67,47,44,317.19999999999993,127,127,1,0.09487179487179488
17268,384,156,304,763.64,245,107,4,0.015384615384615385
17272,395,1071,310,2144.5299999999997,262,42,5,0.2974358974358975
17274,5,19,53,107.82000000000002,35,35,1,0.06410256410256411
17277,58,157,215,1065.3500000000001,322,227,2,0.1769230769230769
17278,4,130,45,246.04000000000008,241,241,1,0.038461538461538464
17279,4,35,9,187.82999999999998,57,57,1,0.023076923076923075
17282,46,1648,172,1685.4600000000003,299,130,3,0.22820512820512817
17284,164,698,498,1636.580000000002,336,60,6,0.7512820512820512
17286,0,42,75,151.37000000000006,21,21,1,0.11282051282051281
17287,110,296,150,1049.0600000000004,372,26,7,0.3128205128205129
17288,430,428,343,1417.6300000000012,358,9,7,0.3589743589743589
17289,100,184,228,922.7700000000003,180,31,3,0.2692307692307692
17290,9,145,243,513.0099999999998,16,3,2,0.24615384615384617
17291,0,0,72,550.8000000000001,308,308,1,0.002564102564102564
17293,325,413,397,1854.0600000000004,361,8,8,0.3384615384615384
17295,23,160,110,546.9999999999998,64,28,2,0.17435897435897435
17297,1,22,42,128.18000000000004,17,17,1,0.12564102564102564
17298,62,144,181,498.42,124,101,2,0.07692307692307693
17299,139,385,144,656.6100000000001,173,11,4,0.14102564102564102
17301,30,87,20,163.24000000000007,21,21,1,0.15128205128205127
17302,85,284,204,1119.9299999999998,305,14,6,0.2076923076923077
17303,16,93,35,250.03999999999994,361,361,1,0.1358974358974359
17306,7008,4006,456,8600.730000000005,353,10,17,0.1769230769230769
17307,0,-144,0,-152.64000000000001,365,365,1,0.002564102564102564
17309,12,9,20,82.75,95,95,1,0.03076923076923077
17311,202,532,271,1384.8500000000001,316,78,2,0.14102564102564102
17312,0,122,250,644.3,159,138,3,0.035897435897435895
17313,40,1081,261,2288.1299999999997,31,17,2,0.07179487179487179
17314,524,787,573,2514.76,312,24,11,0.3487179487179487
17315,1548,1225,1058,6193.429999999996,357,0,36,1.2435897435897434
17317,120,738,216,2524.0200000000004,89,46,3,0.02820512820512821
17320,270,290,74,1200.6199999999997,368,100,3,0.1871794871794872
17321,62,128,174,657.1599999999999,67,8,2,0.25384615384615383
17323,109,383,262,894.4400000000004,292,15,7,0.5102564102564103
17324,82,690,71,986.4800000000002,366,17,4,0.12564102564102564
17325,20,12,28,96.8,280,280,1,0.015384615384615385
17329,0,37,105,523.11,315,14,2,0.08461538461538462
17330,0,78,42,363.9,67,22,2,0.015384615384615384
17331,16,0,0,175.2,123,123,1,0.002564102564102564
17333,12,330,33,494.24999999999994,85,85,1,0.07179487179487179
17334,108,170,36,306.6,308,301,3,0.03076923076923077
17337,181,546,491,1897.5100000000027,310,151,4,1.3487179487179486
17338,289,1332,1433,6461.789999999996,361,17,8,1.8589743589743588
17339,0,68,84,243.36,365,94,2,0.023076923076923075
17340,1169,3082,1651,11891.179999999997,366,9,12,1.087179487179487
17341,95,193,155,682.2900000000001,366,156,2,0.4025641025641026
17343,6,27,23,193.63999999999996,355,355,1,0.04358974358974359
17344,14,8,43,157.61999999999995,46,46,1,0.0794871794871795
17345,59,141,141,519.6899999999998,196,15,3,0.2128205128205128
17346,529,690,380,2557.9,373,3,14,1.2461538461538462
17347,0,216,0,228.96,86,86,1,0.002564102564102564
17348,255,712,431,1156.600000000001,297,14,5,0.5461538461538461
17349,0,40,62,98.25,179,179,1,0.020512820512820513
17350,18,504,212,1251.44,51,8,3,0.18205128205128204
17351,24,57,32,587.15,273,36,3,0.06923076923076922
17353,600,600,0,1740.0,154,129,2,0.020512820512820513
17354,0,683,323,1393.06,50,50,1,0.041025641025641026
17356,12,69,85,178.21999999999997,311,311,1,0.04871794871794872
17357,10,87,55,384.3899999999999,24,24,1,0.11282051282051281
17358,6,82,102,360.8099999999999,355,303,2,0.14871794871794872
17359,2,12,147,127.85999999999999,11,11,1,0.038461538461538464
17360,24,144,160,568.2400000000002,184,17,2,0.3205128205128205
17361,42,44,71,488.2,291,49,3,0.07435897435897436
17362,13,65,113,312.22999999999996,309,239,2,0.08974358974358974
17364,637,1171,863,4437.229999999996,331,0,11,1.0487179487179488
17365,497,2417,1835,4767.359999999998,332,12,7,1.1923076923076925
17367,48,18,83,167.55,238,238,1,0.08461538461538462
17368,7,322,337,1315.7200000000012,337,23,9,0.31794871794871793
17370,48,258,234,446.18,169,72,4,0.08461538461538462
17371,5,81,65,418.3999999999998,361,17,2,0.2205128205128205
17372,66,307,374,1337.1800000000012,362,40,8,0.6435897435897436
17373,77,168,163,646.9200000000001,312,40,4,0.14615384615384613
17374,8,43,34,495.7699999999999,281,218,2,0.07179487179487179
17375,55,103,203,372.49999999999983,361,190,4,0.18205128205128204
17376,22,52,12,203.2,311,70,2,0.06153846153846154
17377,221,1330,486,3883.319999999996,373,23,21,1.0384615384615385
17379,65,479,79,389.72,11,11,1,0.2
17381,13676,9323,2647,20272.42999999999,372,8,21,0.28205128205128205
17382,0,0,25,65.4,65,65,1,0.005128205128205128
17383,1,83,64,193.39000000000001,4,4,1,0.12564102564102564
17384,22,44,22,336.40000000000003,219,19,2,0.038461538461538464
17385,2,85,110,256.11000000000007,14,14,1,0.11538461538461539
17386,42,694,1166,2686.42,165,7,4,0.07179487179487179
17387,102,267,153,746.8099999999998,33,19,2,0.19487179487179487
17388,0,1029,39,1259.56,287,77,4,0.03846153846153846
17389,802,2752,3876,31300.080000000016,339,0,38,0.5743589743589743
17391,288,192,0,508.8,164,163,2,0.007692307692307693
17392,20,151,106,417.27000000000004,358,306,2,0.14358974358974358
17394,0,216,25,203.86999999999995,219,219,1,0.010256410256410256
17396,112,1715,178,7330.800000000001,371,39,4,0.06923076923076922
17397,9,113,128,681.4099999999999,22,22,1,0.22820512820512823
17398,73,173,64,653.3799999999999,255,114,3,0.09743589743589744
17400,150,537,401,2097.8400000000015,353,126,5,0.5282051282051282
17402,162,431,108,2633.85,369,4,12,0.1512820512820513
17403,0,34,77,263.92,36,36,1,0.08205128205128205
17404,12348,17421,2555,30300.819999999992,360,4,15,0.5153846153846152
17405,16,357,332,967.2199999999998,150,1,5,0.24102564102564103
17406,156,360,261,1912.72,366,330,3,0.29230769230769227
17408,1,0,2,32.65,163,163,1,0.005128205128205128
17409,10,6,89,771.8499999999999,248,184,2,0.03333333333333333
17410,181,230,205,1214.7199999999996,215,16,5,0.1641025641025641
17411,50,152,96,748.9399999999999,365,12,4,0.11025641025641025
17412,280,340,118,1258.0600000000002,372,2,7,0.16923076923076924
17414,2060,0,40,778.0,184,43,2,0.015384615384615384
17415,24,64,26,507.8399999999999,79,79,1,0.035897435897435895
17416,424,2355,1487,6838.340000000002,281,29,9,0.694871794871795
17418,16,122,151,463.4600000000001,323,42,2,0.07692307692307693
17419,220,714,938,4200.969999999999,367,11,13,0.5333333333333333
17420,62,176,27,598.8300000000002,373,50,3,0.07692307692307693
17422,136,745,1314,1853.1299999999997,296,16,10,0.34615384615384615
17423,126,215,80,663.6300000000003,217,45,4,0.07179487179487179
17425,120,168,119,759.1699999999995,60,19,2,0.11025641025641025
17426,794,1749,539,5022.259999999998,282,4,5,0.6974358974358974
17427,0,34,0,100.8,71,71,1,0.005128205128205128
17428,1744,4516,3175,17078.450000000004,368,0,26,0.8794871794871794
17429,36,195,385,512.1200000000001,218,120,4,0.10769230769230768
17430,64,78,48,265.76000000000005,365,32,2,0.035897435897435895
17431,34,110,148,403.30000000000007,313,313,1,0.11025641025641025
17432,28,140,39,365.76000000000005,37,18,2,0.12307692307692308
17433,40,82,63,303.16,88,88,1,0.13846153846153847
17434,115,924,646,2333.420000000001,85,2,9,0.3538461538461538
17436,0,48,42,216.3,226,1,2,0.023076923076923075
17438,24,38,38,378.30000000000007,253,247,2,0.04871794871794872
17440,217,0,15,177.09999999999997,247,147,4,0.020512820512820513
17442,202,811,477,2210.2600000000007,365,29,10,0.3589743589743589
17443,0,504,0,534.24,219,219,1,0.002564102564102564
17444,425,898,796,2940.0400000000013,172,147,3,0.34615384615384615
17446,96,48,54,120.9,310,176,2,0.023076923076923075
